	tweet	hashtags
2918	Yesterday we learned about the rapid-prototyping process, and how it can be used to obtain rapid feedback from users. . Participants used fun toys and materials to depict Ghana’s waste management value chain. .  #Ideate #Create #Develop #Wastemanagement  #Innovategh22  5lfBrWSf1W	['ideate', 'create', 'develop', 'wastemanagement', 'innovategh22']
2919	At #K2022, our 'Closing the Loop: Packaging' event discussed how to advance the #circulareconomy with innovation in #packaging. Thanks to speakers from L'Oréal, Alliance to End Plastic Waste, and R-Cycle! Check presentations, or sign up for another event:  t5vFCcBBlM  lW8aehO10G	['k2022', 'circulareconomy', 'packaging']
2920	#circulareconomy and #socialenterprisedoesitbetter	['circulareconomy', 'socialenterprisedoesitbetter']
2921	♻️ On 26 October, in the last session of our webinar series, Vitalij Tetervov will give us an introduction to his study on BIM &amp; C&amp;D waste management.   Save the date and sign up free here:  0rM9CiwZi8  #circulareconomy #constructionwaste #wastemanagement  bDjw3CActv	['circulareconomy', 'constructionwaste', 'wastemanagement']
2922	@BelarusMID @UNESCO @UNESCO_russian @UNEP_Russian @IUCN @IUCN_PA @WWF @Greenpeace Нужно просто усатому шкловскому сироте перестать вырубать лес и продавать в Китай. Тогда чудо природы останется целым.	[]
2923	👏 @OnlyLyon a interrogé Anne-Sophie Caistiker, alumni #ESDES et fondatrice de @doctibike , start-up spécialisée dans la réparation de batteries de vélos éléctriques !  Découvrez son portrait 👇  WVBKmPEUj8 #circulareconomy #startup #weareesdes #businessschool	['esdes', 'circulareconomy', 'startup', 'weareesdes', 'businessschool']
2924	The results of a creative session I had with my hubby to explain the exponential power of circularity as it relates to reducing virgin demand............like planting seeds, and harvesting apples! Hope you like it.#low_hanging_fruit #target90 #circulareconomy	['low_hanging_fruit', 'target90', 'circulareconomy']
2925	@WasteManagement	[]
2926	Tire particles are a significant source of #microplastic pollution.   Particles shed from car tires when we accelerate and brake.   Rainfall and wind transport the particles to rivers, oceans,even the atmosphere  Because the particles can be tiny they can enter the bodies of fish  GTntEC2oo9	['microplastic']
2927	@Mark78402730 @ronin19217435 #NUCLEAR #wastemanagement  6rbivhQmq4	['nuclear', 'wastemanagement']
2928	Dylan O’Brien must be a good time because that boy stays in the mix	[]
2929	@SandeepChaudh12 @DelhiJalBoard @KejriwalOffice @MCD_Delhi @msisodia @PIBWater @wateraid @UNICEFwater @IUCN_Water @shipmin_india @Water @CWCOfficial_GoI Ruk ja thode din isme aam janata ka khoon bhi mix hoke aane wala hai..	[]
2930	#Displays that last longer, are #recyclable, and can be refurbished to further extend the product life cycle. Our real-world approach to #sustainability won us the   @invidis #GreenSignage Award!  Learn more here:  0Iu184AgdI #AVTweeps #environment #circulareconomy  F5wfYtZvz0	['displays', 'recyclable', 'sustainability', 'greensignage', 'avtweeps', 'environment', 'circulareconomy']
2931	Busy days at @K_tradefair organized by @MD_GmbH #sikora #sikoranet #k2022 #exhibition #tradeshow #tradefair #hoseandtube #messeduesseldorf #qualitycontrol #extrusion #materialtesting #materialinspection #circulareconomy #sustainability  NDxrYRpTWU	['sikora', 'sikoranet', 'k2022', 'exhibition', 'tradeshow', 'tradefair', 'hoseandtube', 'messeduesseldorf', 'qualitycontrol', 'extrusion', 'materialtesting', 'materialinspection', 'circulareconomy', 'sustainability']
2932	Lake Trouts &gt; Plastic  🐟♻️🐟  #circulareconomy #sustainability #plasticpollution    azqVY7Xv1a	['circulareconomy', 'sustainability', 'plasticpollution']
2933	We’re living through the incremental abolishment of private property ownership in real time, under the guise of diversity, equity, inclusion and climate change.  #globalfinancialreset #circulareconomy #4IR #Agenda2030	['globalfinancialreset', 'circulareconomy', '4ir', 'agenda2030']
2934	Anyone do GC-pyrolysis analysis of microplastic samples? We are looking for a potential collaborator or contractor  for our samples.	[]
2935	To mainstream #HumanRights in the day-to-day operations of rangers in Southern Africa, @IUCN's SADC TFCA Financing Facility commissioned the first training session on Human Rights &amp; Law Enforcement for its grant recipients in Lubombo TFCA, eSwatini:  kVMwNnW1nH @IucnE  TYgvSZJfw8	['humanrights']
2936	This is absolutely brilliant @sudarsansand Ji #BuildSustainableNow   #HaaraGeelaSookhaNeela  SandArt at Puri beach in Odisha. #IndiaVsGarbage @unplasticday  #BeatPlasticPollution   @ActorMadhavan @MichaelEMann @ShamikaRavi @khushsundar @AfrozShah1 @RandeepHooda  @LeoDiCaprio  7c5QXWX7v1	['buildsustainablenow', 'haarageelasookhaneela', 'indiavsgarbage', 'beatplasticpollution']
2937	3⃣After ongoing hunting pressure and habitat loss, the helmeted hornbill was uplisted from near threatened to critically endangered on the IUCN Red List of Threatened Species in 2015. It is listed in Appendix I of CITES. 🐦	[]
2938	Keysight's Premium Used program offers #ecofriendly alternatives. Learn more:  uFIwiRUxVE  #sustainability #circulareconomy  0MKfH956qP	['ecofriendly', 'sustainability', 'circulareconomy']
2939	The gorgeous @shaugnaphilips looking flawless in a Louis Vuitton Bag.💞  Keep your eyes peeled for some stunning LV drops on our website very soon!   pIllLveocT  #Papillonkia  #CircularEconomy #prrequest  Dkb2htv7ZO	['papillonkia', 'circulareconomy', 'prrequest']
2940	Are there a lot of tasks on your weekend to-do list? Don’t let disposal tasks slow you down, give Step Up Disposals a call.  We are ready to help!  #stepupdisposals #trashtalk #santitation #trashservices #stepup #wastemanagement #fortcollins #berthoud #loveland #weekend #todolist  5S7tzeQiGs	['stepupdisposals', 'trashtalk', 'santitation', 'trashservices', 'stepup', 'wastemanagement', 'fortcollins', 'berthoud', 'loveland', 'weekend', 'todolist']
2941	An electric-hydraulic hybrid design by @ParkerHannifin reduces emissions in refuse vehicles:  🚛 dedLojDAzP  @MHydraulicTips @FluidPowerWorld @FPW_MaryGannon @wtwh_paulheney #mobilehydraulics #hybrid #wastemanagement  hNknaBWw8C	['mobilehydraulics', 'hybrid', 'wastemanagement']
2942	In programma fino ad oggi il “Blue planet economy Expoforum 2022 ”. «Civitavecchia hub per l’economia circolare» #blueeconomy #circulareconomy #italia  Qye5a9vjVy	['blueeconomy', 'circulareconomy', 'italia']
2943	@SteB777 @LordLucasCD @CraigBennett3 @WildlifeTrusts Yes, between 1970 and 2000, they underwent one of the most serious and catastrophic declines of any species in the UK.  In Europe they are still ubiquitous and listed as 'of least concern' by the IUCN! Shameful for the UK!  49bsPj4iqB	[]
2944	This is an important new investment from @WasteManagement in Detroit. ♻️  Advancing recycling infrastructure is the only way we'll address the global waste crisis and create a circular economy.	[]
2945	.@Lelievremaud @IUCN rappelle l'importance, les consequences &amp; les causes de la crise #biodiversité  irrémédiablement liée à la crise #climat. Ns devons lutter c/ la surexploitation des sols &amp; ressources, protéger les écosystèmes, investir éduquer &amp; former de façon cohérente.  OzaTQgUaib	['biodiversité', 'climat']
2946	🌎 Recent #BIRDubai2022 - #NonFerrous #Metals Division: #MiddleEast “being transformed” by producers’ #sustainability drive   👉  TrRSOd4n0Q  #aluminum #Copper #globalevents #recyclingindustry #recyclinggoals #circulareconomy #Dubai  piYBiDk40N	['birdubai2022', 'nonferrous', 'metals', 'middleeast', 'sustainability', 'aluminum', 'copper', 'globalevents', 'recyclingindustry', 'recyclinggoals', 'circulareconomy', 'dubai']
2947	Just landed ashore after a week long STEMSEAS cruise on the RV Hugh Sharp! Got to help with some awesome microplastic and sediment work and got my sea legs fr.  VWfxPgET9t	[]
2948	@TourismMakerere @IUCN @MTWAUganda @TourismBoardUg @ugwildlife Are you sure this is a mountain gorilla. Looks like a low land Gorilla	[]
2949	@DavidGrayson_ @cdjcoulter @TheBodyShop @markpeterlee @KoganPage #CircularEconomy is a great way to approach business. Allows one to start the conversation with a more-productive economic model — less wastes, less costs. And it has environmental benefits too — #ClimateSmart, efficient use of resources, protects biodiversity. ♻️🌎🇨🇦 #UrgentCE	['circulareconomy', 'climatesmart', 'urgentce']
2950	@shiv_teaching See this highlighted by @danfriess Want to know how mangroves can protect Singapore's coast from storms and sea level rise? Find out in this new documentary we were involved in with @ChannelNewsAsia @PUBsingapore!  dsvzRza78Z @zshribz @NUSgeog @NUSCNCS @IUCN_Mangrove	[]
2951	Circular Economy Sprint was held at the beginning of this month. What kind of circular economy based business ideas were created in the sprint? - Find out by reading the newest Think Media post!  #youmakewe #circulareconomy #EER2022uusimaa    OqYGbhGdca	['youmakewe', 'circulareconomy', 'eer2022uusimaa']
2952	6⃣and the skulls are often worn as decorations.The great hornbill is listed in CITES Appendix I. It has been listed as Vulnerable on the IUCN Red List since 2018.	[]
2953	Electric vehicles as a big opportunity for the remanufacturing industry  Find out more about the challenges faced with remanufacturing electric vehicles below!  #remanufacturing #electricvehicles #circulareconomy    1slngxusru	['remanufacturing', 'electricvehicles', 'circulareconomy']
2954	Nou zit er potverdikkie ook al microplastic in oral-b 🤢  7gKVaPervn	[]
2955	Medical waste is a huge environmental issue, and disposal rates skyrocketed during the pandemic according to the World Health Organization. We work with #NHS Trusts, other medical institutions, to put a stop to this.  MMDKQtF20k  #choosetoreuse #wastemanagement  Ch0NNRP2FO	['nhs', 'choosetoreuse', 'wastemanagement']
2956	I'm delighted to be giving a keynote on polycarbonates and circular CMF at the @covestro Arena @K_tradefair  Hall 6 stand A75 on Sunday 23rd October, 1pm CEST.  #k2022 #design #inspiration #designer #collaboration #future #KTradefair #CircularEconomy #Sustainability #plastics  lobeKagQqJ	['k2022', 'design', 'inspiration', 'designer', 'collaboration', 'future', 'ktradefair', 'circulareconomy', 'sustainability', 'plastics']
2957	@CeicWales @CircularCardiff @CircRevolution @wefocymru @wefowales @JDaviesTrain @4theRegion @TMilesB @walpoleg @jruddchemist @circulareconomy 💪	[]
2958	#circulareconomy starts with removing toxics and waste.  Let’s start there to protect #publichealth.  #electrifying2022 #endtoxics	['circulareconomy', 'publichealth', 'electrifying2022', 'endtoxics']
2959	The Responsible Sourcing Tool (RST) was developed to support corporations in identifying human and sex trafficking risks in supply chains and offering resources and case studies on risk management, with a focus on survivor-centered approaches.  More:  r0mt9UKwiP  7lDSetKZlo	[]
2960	Team 1: The Infection Prevention &amp; Control team at @NGHnhstrust focused on reducing use of Personal Protective Equipment #PPE   The #GreenTeam project has estimated annual savings of  25,974 kgCO2e &amp; ~3,822kg of #plasticwaste!  engVsS0iDQ	['ppe', 'greenteam', 'plasticwaste']
2961	The amount of waste generated is only increasing over the years. It is crucial to recycle &amp; reuse any waste material  Video credits: Business Insider  Join our cause:  YlmXrkurNf   #Youthoppia #Youth #climatechange #wastemanagement #recycle #entrepreneur #Jobs #Africa  1xio6guhCe	['youthoppia', 'youth', 'climatechange', 'wastemanagement', 'recycle', 'entrepreneur', 'jobs', 'africa']
2962	Bei Lufthansa brummt es wieder - trotz Corona, Krieg und Inflation. Im Interview spricht Konzernchef Carsten Spohr über steigende Gewinne, das Ziel der Klimaneutralität und die Bedeutung nachhaltiger Flugkraftstoffe.  fYyLcaSTXU #circulareconomy	['circulareconomy']
2963	It’s @CEMonthCanada and also #FollowFriday. We’d like to suggest organizations to follow that are working tirelessly to advance the transition to a #CircularEconomy in Canada. A #CE is #ClimateSmart, less wasteful and protects biodiversity. 1/2 ♻️🌎🇨🇦  wC9NdAdf04	['followfriday', 'circulareconomy', 'ce', 'climatesmart']
2964	🏥 Closing Next Week: Medical Equipment Timed Auction  👉 Over 450 Lots. Brands Include Leica, GE, Philips, Olympus and more  📅 Lots close from 10am BST, Wednesday 26th October  🖥️ Bid Now at  lMlycTUoOB   #medicalequipment #auction #medicaldevices #circulareconomy  Esjspj7YTy	['medicalequipment', 'auction', 'medicaldevices', 'circulareconomy']
2965	Love learning about all my favorite rappers’ interests.	[]
2966	#circulareconomy #recycling  IOE8Ha3mV6  lrI8DfJee0	['circulareconomy', 'recycling']
2967	2⃣but also preys on small mammals, reptiles and birds. It has been listed as Vulnerable on the IUCN Red List since 2018. It is known to have lived for nearly 50 years in captivity. Due to its large size and colour, it is important in many tribal cultures and rituals.	[]
2968	💖#FF @IUCN_forests @IUCN_Orchids @IUCN_Water @pewenvironment @foodandwater @earthblog @saveSFbay @Wilderness_Aus @globalgreen @CBD_Climate @green4EMA @FNCDialogue @grist @Treesftf @GlobalAnimal  @evergfoundation @FL_WildCorridor @fl_native_plant @flawildflowers	['ff']
2969	Transformative product awareness.  Enabling brands, retailers, designers, manufacturers, and anyone inside the value chain to comply with green standards to guarantee a positive impact on Earth.  #blockchain #supplychain #circulareconomy  FROosbqX8H	['blockchain', 'supplychain', 'circulareconomy']
2970	💖#FF @TheWCS @GlobalAnimal @wildlifedirect @nywolforg @WildKingdom @IUCNRedList @IUCN_Tapirs @BoAiCentre @alaskawild @ElephantTrust @wwf_uk @ElephantNatureP @elephantfamily @IUCN_CPSG @PangolinSG @LimbeWildlife @IAPF @LemurNetwork @BatConIntl @snowleopards @SnowLeopardCons	['ff']
2971	💖#FF @EarthShare @SustDev  @WildForests  @Greenpeace @ClimateActivism @RainforestTrust @greenpeaceusa @IUCN @UNFCCC @worldresources @earthhour @Wilderness @AusConservation @GreenCrossInt	['ff']
2972	@oceana @IUCN_PA  @IUCNsos  Overfishing and bycatch should be controlled according to different problems,species and regions .Is there not a new legislation about it?	[]
